"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","wp-btn","he-icon href","text-ellipsis","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-umraniye-huzur-kiralik/daire/163263-167","15","25.000","25-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","Huzur Mahallesinde Yüksek Giriş 2+1 Kiralık Daire","İstanbul / Ümraniye / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Remax Hazine"
"https://www.hepsiemlak.com/istanbul-esenyurt-akevler-kiralik/daire/163465-58","19","18.000","12-02-2026","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","4. Kat","Almina Tower""da Balkonlu Büyük Tip 1+1","İstanbul / Esenyurt / Akevler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-meclis-kiralik/daire/136181-1349","26","35.000","08-03-2026","Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","3. Kat","Sancaktepe Meclis Mah. 3+1 130 M2 Kiralık Daire Turyap Premium","İstanbul / Sancaktepe / Meclis Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-premium-sancaktepe-136181/senol-akkok-3678779","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Turyap Premıum Sancaktepe"
"https://www.hepsiemlak.com/istanbul-eyupsultan-merkez-kiralik/daire/165520-76","17","35.000","30-01-2026","Kiralık Daire","3 +
                          1","150 m²","16
                        Yaşında","Yüksek Giriş","Altınordu Cad. Sahıle Ve Tramvaya 2 Dakıka Kıralık 3+1 Daıre","İstanbul / Eyüpsultan / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-3-165520/sercan-eker-4618968","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Remax Mujde 3"
"https://www.hepsiemlak.com/istanbul-avcilar-universite-kiralik/daire/133162-839","26","30.000","25-01-2026","Kiralık Daire","5 +
                          1","220 m²","21
                        Yaşında","4. Kat","Avcılar Üniversite Mahallesinde 5+1 Tek Daire Üzeri Kiralık","İstanbul / Avcılar / Üniversite Mah.","https://www.hepsiemlak.com/emlak-ofisi/muslum-emlak-parseller-133162","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Müslüm Emlak Parseller"
"https://www.hepsiemlak.com/istanbul-pendik-kavakpinar-kiralik/daire/155606-226","30","22.500","30-01-2026","Kiralık Daire","3 +
                          1","130 m²","21
                        Yaşında","5. Kat","Pendik Kavakpınarda Abdi İpekçi Cad Yakın 3+1 Kiralık Daire","İstanbul / Pendik / Kavakpınar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-pendik-suluntepe-kiralik/daire/161261-276","19","20.000","21-02-2026","Kiralık Daire","2 +
                          1","125 m²","31
                        Yaşında","1. Kat","Yaşam'dan Sülüntepe'de Cadde Üzeri Ara Kat 2+1 Kiralık Daire","İstanbul / Pendik / Sülüntepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye",""
"https://www.hepsiemlak.com/istanbul-avcilar-universite-kiralik/daire/71777-1352","51","9.500","20-02-2026","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","4. Kat","Avcılarda Metrobüse 1dk Fatura Aidat Dahil Eşyalı Apart Odalar","İstanbul / Avcılar / Üniversite Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-marmara-kiralik/daire/102872-805","27","25.000","30-12-2025","Kiralık Daire","2 +
                          1","110 m²","12
                        Yaşında","3. Kat","Yakuplu İhlas 3 Karşisinda Kiralık 2+1 100m2 Dubleks Daire Ofis","İstanbul / Beylikdüzü / Marmara Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102605","30","90.000","12-02-2026","Kiralık Daire","2 +
                          1","146 m²","8
                        Yaşında","10. Kat","Maslak Ağaoğlu 1453 Sitesinde Kiralık ***2+1***aylık Ödeme 90.000tl","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/11217-10110","38","85.000","04-02-2026","Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","5. Kat","Nef Bahçelıevlerde Full Eşyalı | Genış Balkonlu | Ara Kat 2+1","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Ahenk"
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/129971-798","31","33.500","29-01-2026","Kiralık Daire","1 +
                          1","55 m²","11
                        Yaşında","3. Kat","Yeditepe Ünv. Karşısı Geniş Eşyalı Teraslı 1+1","İstanbul / Ataşehir / Kayışdağı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/36118-17474","60","120.000","20-01-2026","Kiralık Daire","4 +
                          1","180 m²","41
                        Yaşında","4. Kat","Moda'nın En Güzel Yerınde, Çok Özel Eşyalı Kıralık Yalı Daıresı","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Joker"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-adil-kiralik/daire/2078-8311","36","36.000","17-01-2026","Kiralık Daire","1 +
                          1","65 m²","12
                        Yaşında","6. Kat","Remax Prof Suryapı İdilia 1+1 65 M2 Full Eşyalı Kiralık Daire","İstanbul / Sultanbeyli / Adil Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109630-863","35","30.500","21-01-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","6. Kat","Festa'da Marivadi Asansörotoparkmetrobüs7dk Fırsat Kiralık2+1","İstanbul / Kağıthane / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/festa-gayrimenkul-insaat-109630","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Festa Gayrimenkul & İnşaat"
"https://www.hepsiemlak.com/istanbul-tuzla-aydintepe-kiralik/daire/2986-17087","38","33.000","16-02-2026","Kiralık Daire","1 +
                          1","80 m²","6
                        Yaşında","4. Kat","Evora C Parsel Full Eşyalı Teraslı 1+1 80 M2 Kiralık Daire","İstanbul / Tuzla / Aydıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986/remax-enjoy-2986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Enjoy"
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/165107-66","28","9.750.000","14-01-2026","Kiralık Daire","3 +
                          1","169 m²","3
                        Yaşında","21 ve üzeri","Ispartakule Ebruli Sitesi 3+1 Satılık Daire","İstanbul / Avcılar / Tahtakale Mah.","https://www.hepsiemlak.com/emlak-ofisi/bulvar-emlak-ve-ticaret-limited-sirketi-165107/onder-ozsafak-4604768","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","[object Object]","Hepsiemlak’ta Yeni Üye","Bulvar Emlak Ve Ticaret Limited Şirketi"
"https://www.hepsiemlak.com/istanbul-esenyurt-baglarcesme-kiralik/daire/124862-1610","17","20.000","25-02-2026","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","3. Kat","Esenyurt Meydan'da Butik Site'de Kiralık 2+1 Daire","İstanbul / Esenyurt / Bağlarçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Akın Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/98015-2353","10","65.000","23-02-2026","Kiralık Residence","1 +
                          1","70 m²","18
                        Yaşında","19. Kat","Bomonti Divan Residence 1+1 Eşyalı Kiralık Daire","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/zerrin-olgacli-4133815","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/0/8/9/0/b6a73031-63c7-40f7-9a17-a85e62592e9e.jpg","Whatsapp","","","Artistanbul Gayrimenkul Zorlu Center"
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/103802-1933","32","25.500","08-01-2026","Kiralık Daire","2 +
                          1","107 m²","11
                        Yaşında","17. Kat","Sembol İstanbul Sitesinde Balkonlu Kiralık Boş 2+1","İstanbul / Esenyurt / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-onko-103802/ferdi-duyar-4604045","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/8/3/0/1/456c5ef7-f375-4fd9-873e-92fd799ea130.jpg","Whatsapp","","","Coldwell Banker Onko"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/151735-98","7","23.000","17-01-2026","Kiralık Daire","1 +
                          1","65 m²","25
                        Yaşında","2. Kat","Gülbağ Şelale Sokak Kiralık 23.000 Tl","İstanbul / Şişli / Gülbahar Mah.","","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kamer-hatun-kiralik/daire/129117-94","7","12.000","17-02-2026","Kiralık Daire","1 +
                          1","25 m²","30
                        Yaşında","3. Kat","Balcı Emlaktan Kiralık Daire","İstanbul / Beyoğlu / Kamer Hatun Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/46572-11599","11","32.000","25-02-2026","Kiralık Daire","3 +
                          1","110 m²","19
                        Yaşında","Giriş Katı","Sultan Selim Kiralık 3+1 Daire","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-vadi-46572","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Safir Gayrimenkul Vadi"
"https://www.hepsiemlak.com/istanbul-beyoglu-kamer-hatun-kiralik/daire/49933-3135","11","17.000","14-02-2026","Kiralık Daire","1 +
                          1","47 m²","35
                        Yaşında","2. Kat","Berk Emlaktan Ömer Hayyamda  1 Artı 1 Doğalgazlı Daire.","İstanbul / Beyoğlu / Kamer Hatun Mah.","https://www.hepsiemlak.com/emlak-ofisi/berk-emlak-49933","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Berk Emlak"
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/17780-20393","34","120.000","07-02-2026","Kiralık Daire","4 +
                          2","280 m²","20
                        Yaşında","2. Kat","Şebnem Özgül'den Çarşıda 6+2-270 M2 Bakımlı Üst Dublex","İstanbul / Bakırköy / Şenlikköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/sebnem-ozgul-emlak-ve-gayrimenkul-danismanligi-17780/semanta-karatas-4554929","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Whatsapp","","","Şebnem Özgül Emlak Ve Gayrimenkul Danışmanlığı"
"https://www.hepsiemlak.com/istanbul-silivri-yeni-kiralik/daire/97262-1215","16","27.000","28-01-2026","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","En Üst Kat","Silivri Yeni Mah Kiralık 2+1 Yeni Dire 27bin Tl Öner Emlak","İstanbul / Silivri / Yeni Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/58568-7952","24","80.000","04-02-2026","Kiralık Daire","2 +
                          1","138 m²","16
                        Yaşında","15. Kat","Ataşehir Ağaoğlu Hıghpark Geniş 2+1 Kiralık Daire","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-deha-58568","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Remax Deha"
"https://www.hepsiemlak.com/istanbul-bahcelievler-zafer-kiralik/daire/43372-3453","11","25.000","06-03-2026","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Bahçe Katı","Yenibosna Zafer Mahallesinde Kiralık 1+1 Bahçe Katı Daire","İstanbul / Bahçelievler / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/multicozum-gayrimenkul-43372","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Multiçözüm Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-esenyurt-balikyolu-kiralik/daire/145353-270","12","15.000","29-01-2026","Kiralık Daire","3 +
                          1","160 m²","10
                        Yaşında","1. Kat","Genış Aılelere Özel Aıle Apartmanıı’nda Devasa Büyüklükte Temız Ara Kat","İstanbul / Esenyurt / Balıkyolu Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-yapi-gayrimenkul-145353","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Rota Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/66277-4200","19","45.000","31-01-2026","Kiralık Daire","2 +
                          1","70 m²","49
                        Yaşında","3. Kat","Cihangir Bakraç Sk. Yenilenmiş Arakat Daire For Rent Apartment Near Metro Taksim","İstanbul / Beyoğlu / Cihangir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/121508-305","2","700.000","02-03-2026","Kiralık Villa","7 +
                          1","700 m²","11
                        Yaşında","Bahçe Katı","Sam Zekeriyaköy 7+1 Kapalı Ve Açık Havuzlu Müstakil Villa","İstanbul / Sarıyer / Zekeriyaköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/101613-2609","22","34.500","07-03-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","2. Kat","Tuncaydan Mecidiyeköyde Metrobüs 7 Dk Geniş Full Eşyalı 2+1 Dair","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Tuncay İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/31234-79758","22","35.000","30-01-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","2. Kat","Deva'dan Zeynepkamil Hastaneye Yakın Ful Eşyalı Balkonlu","İstanbul / Üsküdar / Zeynep Kamil Mah.","https://www.hepsiemlak.com/emlak-ofisi/deva-emlak-31234/ibrahim-gulcay-31234","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Deva Emlak"
"https://www.hepsiemlak.com/istanbul-sariyer-resitpasa-kiralik/daire/0-46080496","14","75.000","06-02-2026","Kiralık Daire","3 +
                          1","140 m²","30
                        Yaşında","Kot 1","Gümüşevler Sitesinde | 3+1 | Komple Yenilenmiş | Güvenlikli","İstanbul / Sarıyer / Reşitpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/residence/0-46035421","14","20.000","30-01-2026","Kiralık Residence","1 +
                          1","75 m²","10
                        Yaşında","21 ve üzeri","Bahcesehır Koza Burgaz Blokta Esyalı Lüks 1+1 Kiralık Daire","İstanbul / Esenyurt / Koza Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-rami-yeni-kiralik/daire/106840-549","28","26.500","13-02-2026","Kiralık Daire","2 +
                          1","120 m²","26
                        Yaşında","3. Kat","Gök Oryap'tan Kiralık Merkezi Konumda Bakımlı 2+1 3.Kat Daire !","İstanbul / Eyüpsultan / Rami Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/gok-oryap-emlak-106840","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","","","Gök Oryap Emlak"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/0-45899475","14","95.000","13-01-2026","Kiralık Residence","1 +
                          1","85 m²","Sıfır Bina","21 ve üzeri","Sinpaş Queen Bomonti’de 40. Kat | Full Eşyalı | Lüks Residence | Muhteşem Manzara","İstanbul / Şişli / Cumhuriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","Whatsapp","","",""
