"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-icon href","text-ellipsis","he-lazy-image src","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-kazim-karabekir-kiralik/daire/105769-56","23","24.000","26-02-2026","Kiralık Daire","2 +
                          1","120 m²","26
                        Yaşında","Yüksek Giriş","Kazımkarabekir Mah Kiralık 2+1 Yüksek Giriş Balkonlu 90m2 Daire","İstanbul / Gaziosmanpaşa / Kazım Karabekir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/166119-22","35","57.500","26-02-2026","Kiralık Daire","3 +
                          1","140 m²","16
                        Yaşında","1. Kat","Şirinevler Devlet Hastanesine Yakın 3+1 - 135 M2 - Asansörlü","İstanbul / Bahçelievler / Şirinevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-mehmet-akif-ersoy-kiralik/daire/165052-58","32","29.000","27-02-2026","Kiralık Daire","3 +
                          1","120 m²","3
                        Yaşında","3. Kat","Arnavutköy Taşoluk Kiralık 3 +1 Daire 110 M2","İstanbul / Arnavutköy / Mehmet Akif Ersoy Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/dem-gayrimenkul-165052","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dem Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-pendik-ahmet-yesevi-kiralik/daire/0-46194636","29","22.000","05-03-2026","Kiralık Daire","2 +
                          1","75 m²","15
                        Yaşında","Yüksek Giriş","Sahibinden 2+1 Yüksek Giriş","İstanbul / Pendik / Ahmet Yesevi Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-tomtom-kiralik/daire/0-46194768","22","43.000","08-03-2026","Kiralık Daire","1 +
                          1","65 m²","30
                        Yaşında","Yüksek Giriş","Beyoğlu Hattında Sıfırlanmış, Sessiz Çıkmaz Sokakta Lüks Daire","İstanbul / Beyoğlu / Tomtom Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-gulsuyu-kiralik/daire/155248-52","23","31.000","26-02-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","2. Kat","Maltepe Gülsuyu Mahallesi Deniz & Adalar Manzaralı 3+1 Kiralık","İstanbul / Maltepe / Gülsuyu Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/166908-13","23","25.000","05-03-2026","Kiralık Daire","3 +
                          1","85 m²","Sıfır Bina","Bahçe Katı","Demirden Üç Cepeli Oturuma Hazır Temiz Bahçe Katı Sıfır Daire","İstanbul / Avcılar / Tahtakale Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-site-kiralik/daire/134376-209","21","31.000","07-03-2026","Kiralık Daire","2 +
                          2","95 m²","11
                        Yaşında","Giriş Katı","Site Mahallesi'nde İfm Yakını 2+2 Kiralık Daire Tuğ Gayrimenkul","İstanbul / Ümraniye / Site Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/162167-9","23","45.000","25-02-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","13. Kat","Ful Göl Manzaralı 2+1 Kiralık Daire","İstanbul / Küçükçekmece / Cumhuriyet Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/nexus-real-estate-162167","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nexus Real Estate","Mülkiye
          Baran"
"https://www.hepsiemlak.com/istanbul-arnavutkoy-arnavutkoy-merkez-kiralik/daire/108420-423","18","23.000","26-02-2026","Kiralık Daire","2 +
                          1","80 m²","3
                        Yaşında","Çatı Katı","Arnavutköyün Tam Merkezinde Kiralık 2+1 Çatı Daire","İstanbul / Arnavutköy / Arnavutköy Merkez Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/dem-gayrimenkul-108420","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dem Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/30826-3618","30","100.000","05-03-2026","Kiralık Daire","4 +
                          1","150 m²","5
                        Yaşında","4. Kat","Çalışlar'da Yeni Bina, 4+1 Dubleks Teraslı Ebeveyn Banyolu Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-kanarya-kiralik/daire/163745-29","31","23.500","24-02-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","4. Kat","Kanarya Mahallesin'de Kiralık 2+1 Dubleks Üstü","İstanbul / Küçükçekmece / Kanarya Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/guvenli-yatirim-ofisi-163745","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güvenli Yatırım Ofisi",""
"https://www.hepsiemlak.com/istanbul-bagcilar-gunesli-kiralik/daire/147774-71","19","19.500","07-03-2026","Kiralık Daire","2 +
                          0","90 m²","30
                        Yaşında","6. Kat","Sahıbınden  İstanbul Bağcılar Güneşlı Mahallesı’nde Kıralık Teras Kat","İstanbul / Bağcılar / Güneşli Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-fevzi-cakmak-kiralik/daire/166342-47","19","34.000","23-02-2026","Kiralık Daire","3 +
                          1","140 m²","31
                        Yaşında","3. Kat","Salih Emlak 'tan Merkez Camii Yakını 36 Yıllık 3+1 3.Kat Daire","İstanbul / Bahçelievler / Fevzi Çakmak Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-suleymaniye-kiralik/daire/146372-159","32","25.000","22-02-2026","Kiralık Daire","3 +
                          1","130 m²","6
                        Yaşında","4. Kat","Esenyurt Süleymaniye'de Kiralık 3+1 Daire","İstanbul / Esenyurt / Süleymaniye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/85450-303","56","65.000","02-03-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","5. Kat","Kadıköy Moda İleri Sokakta Kiralık Eşyalı, Çift Balkonlu 3+1","İstanbul / Kadıköy / Caferağa Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/68370-377","31","55.000","21-02-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","4. Kat","Muradiye Bayır Sokakta 2+1 Kiralık Daire","İstanbul / Şişli / Teşvikiye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/84993-225","47","48.500","21-02-2026","Kiralık Daire","3 +
                          1","170 m²","31
                        Yaşında","3. Kat","Elit'den Merter'de Metroya Yakın Eşyalı 3+1 Kiralık Daire","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-tekstilkent-84993","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Elit Emlak Tekstilkent",""
"https://www.hepsiemlak.com/istanbul-esenyurt-selahaddin-eyyubi-kiralik/daire/153164-43","18","20.000","28-02-2026","Kiralık Daire","2 +
                          1","105 m²","6
                        Yaşında","1. Kat","Kiralık 2+1 1 Kat Daire","İstanbul / Esenyurt / Selahaddin Eyyubi Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/166704-6","17","27.500","08-03-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","1. Kat","Özgen'den 2+1 1.Kat Mükemmel Konumda Kiralık Daire","İstanbul / Gaziosmanpaşa / Sarıgöl Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/166730-14","40","43.000","06-03-2026","Kiralık Daire","3 +
                          1","95 m²","6
                        Yaşında","2. Kat","Otoparklı-3+1-Karanlık Odasız-On Beş Evlerde-Ferah Daire","İstanbul / Maltepe / Zümrütevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kaptanpasa-kiralik/daire/165494-19","28","32.000","01-03-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","3. Kat","Beyoğlu Kasımpaşa Da Kaptanpaşa Mah. De 2+1 Ara Kat","İstanbul / Beyoğlu / Kaptanpaşa Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/128703-154","29","55.000","02-03-2026","Kiralık Daire","4 +
                          1","200 m²","33
                        Yaşında","En Üst Kat","Sımıtas Bloklarında  Kıralık Cok Keyıflı Teras Daıre","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-ataturk-kiralik/daire/57696-48","17","34.000","26-02-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","Cadde Üzeri Lüks 2+1 Kiralık Daire","İstanbul / Sancaktepe / Atatürk Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/134099-38","26","30.000","22-02-2026","Kiralık Daire","2 +
                          1","92 m²","26
                        Yaşında","1. Kat","Mecidiyeköy Merkez Asansörlü Site İçi Geniş 2+1 Daire","İstanbul / Şişli / Gülbahar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-kartaltepe-kiralik/daire/130421-4369","17","38.000","19-02-2026","Kiralık Daire","2 +
                          1","75 m²","16
                        Yaşında","5. Kat","Bayrampaşa Kartaltepe Mahallesinde Kiralık Köşe Başı 2+1 Daire.","İstanbul / Bayrampaşa / Kartaltepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-mavi-1-130421","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Mavi 1",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yeni-mahalle-kiralik/daire/166585-44","23","18.000","07-03-2026","Kiralık Daire","2 +
                          1","70 m²","16
                        Yaşında","Yüksek Giriş","Dkar'dan Yeni Mah'de Tadilatlı Kiralık 2+1 Daire 0537 984 17 92","İstanbul / Gaziosmanpaşa / Yeni Mahalle Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-kiralik/daire/157945-16","18","28.000","18-02-2026","Kiralık Daire","2 +
                          1","75 m²","1
                        Yaşında","Bahçe Katı","Öz Aydın'dan Bağlarbaşı Mah. Kiralık Akıllı Sistem 2+1 Daire","İstanbul / Gaziosmanpaşa / Bağlarbaşı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-suleymaniye-kiralik/daire/137450-519","38","16.000","27-02-2026","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","4. Kat","Süleymaniye Mahallesinde 2+1 Ara Kat Kiralık Daire","İstanbul / Esenyurt / Süleymaniye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cansever Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/151735-100","20","30.000","20-02-2026","Kiralık Daire","2 +
                          1","95 m²","20
                        Yaşında","3. Kat","Gülbahar Mahallesinde Kiralık 2+1","İstanbul / Şişli / Gülbahar Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-merkez-kiralik/daire/162782-14","16","35.000","26-02-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","2. Kat","As Yapı'dan Merkez Mah Asansörlü Sıfır Bina","İstanbul / Gaziosmanpaşa / Merkez Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-armaganevler-kiralik/daire/166554-20","60","57.000","05-03-2026","Kiralık Daire","3 +
                          1","150 m²","5
                        Yaşında","7. Kat","Köroğlu'dan 3 + 1 Çakmak Metro Karşısı Dubleks Daıre","İstanbul / Ümraniye / Armağanevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/5357-2341","35","58.000","16-02-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","1. Kat","Tren-Bağdat Arası 150m2 3+1 Balkonlu Temiz Bakımlı","İstanbul / Kadıköy / Göztepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-dumlupinar-kiralik/daire/0-46141235","17","22.000","08-03-2026","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","Bahçe Katı","Dumlupınar Mahallesi  Brüt  100m² Net 90 ﻿Kiralık M²  2+1  Daire","İstanbul / Ümraniye / Dumlupınar Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-hurriyet-kiralik/daire/160565-89","29","26.000","16-02-2026","Kiralık Daire","2 +
                          1","95 m²","26
                        Yaşında","3. Kat","Elka'dan Hürrüyet Mah Akdeniz Cad 2+1.90m² Kiralık Tadilatlı","İstanbul / Gaziosmanpaşa / Hürriyet Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/elka-gayrimenkul-160565","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Elka Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/154144-31","38","20.000","15-02-2026","Kiralık Daire","2 +
                          1","85 m²","26
                        Yaşında","3. Kat","Üsküdar Burhaniye Mh.2+1 3.Kat","İstanbul / Üsküdar / Burhaniye Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-kiralik/daire/166499-4","35","20.600","07-03-2026","Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","2. Kat","Sancaktepe Belediye Ye 10 Dk Kiralık","İstanbul / Sancaktepe / Abdurrahmangazi Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/148556-107","15","25.000","02-03-2026","Kiralık Daire","1 +
                          1","80 m²","26
                        Yaşında","4. Kat","Dost Gayrimenkulden Oruç Reis Mah. 1+1 Full Eşyalı 4.Kat Kiralik","İstanbul / Esenler / Oruçreis Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/158387-57","35","22.500","21-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","Sarıgazi Merkezde 2+1 Kiralık Daire Tersdublex!","İstanbul / Sancaktepe / İnönü Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-velibaba-kiralik/daire/76198-1768","30","20.000","14-02-2026","Kiralık Daire","1 +
                          1","75 m²","21
                        Yaşında","2. Kat","Velibaba'da Ara Kat Merkezi Konumda 1+1 Daire!!!","İstanbul / Pendik / Velibaba Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-sakizagaci-kiralik/daire/26982-774","44","70.000","13-02-2026","Kiralık Daire","4 +
                          1","150 m²","31
                        Yaşında","1. Kat","Bakırköy Sahilde 4+1 Full Eşyalı 1.Kat Kiralık Daire","İstanbul / Bakırköy / Sakızağacı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/bulent-isik-gayrimenkul-26982","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bülent Işık Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-pendik-fatih-kiralik/daire/156740-48","18","21.000","13-02-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","5. Kat","Ana Cadde Üzeri Geniş 3+1","İstanbul / Pendik / Fatih Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
